dtime,v1,v2,v3,a1,a2,a3,total_e
2022-11-07 00:49:53,132.456,129.598,131.709,3.353,2.396,1.458,41434.140
2022-11-07 00:59:55,132.154,129.451,131.406,3.587,2.584,1.458,41434.300
2022-11-07 01:09:54,132.097,130.137,131.149,2.536,1.135,1.453,41434.440
2022-11-07 01:19:55,131.036,129.276,130.137,2.532,1.138,1.447,41434.540
2022-11-07 01:29:55,131.884,129.579,130.633,2.534,1.135,1.451,41434.810
2022-11-07 01:39:55,130.407,128.147,129.277,2.534,1.145,1.444,41434.920
2022-11-07 01:49:54,129.747,128.068,128.756,2.527,1.142,1.438,41435.030
2022-11-07 01:59:55,129.275,126.770,129.264,7.239,6.619,1.442,41435.140
2022-11-07 02:09:55,130.430,128.219,129.394,2.537,1.142,1.449,41435.410
2022-11-07 02:19:54,130.301,128.151,129.066,2.531,1.142,1.442,41435.510
2022-11-07 02:29:55,128.798,126.433,128.579,6.618,6.030,1.438,41435.630
2022-11-07 02:39:55,129.647,127.867,128.704,2.527,1.144,1.437,41435.730
2022-11-07 02:49:55,123.655,121.585,122.484,23.403,21.779,22.075,41436.420
2022-11-07 02:59:55,124.448,122.060,123.354,23.314,21.390,21.974,41437.840
2022-11-07 03:09:56,124.278,122.211,123.288,23.231,21.561,22.062,41439.110
2022-11-07 03:19:57,129.443,126.805,129.703,7.221,6.597,1.442,41439.980
2022-11-07 03:29:56,132.770,130.149,132.187,2.546,1.133,1.460,41440.090
2022-11-07 03:39:58,129.135,126.203,128.677,14.763,14.546,12.618,41440.300
2022-11-07 03:49:56,132.242,129.870,132.084,3.582,2.583,1.458,41440.520
2022-11-07 03:59:56,132.817,130.353,132.362,2.544,1.132,1.459,41440.650
2022-11-07 04:09:58,133.243,130.541,132.675,2.547,1.132,1.462,41440.770
2022-11-07 04:19:56,132.920,130.667,132.335,2.541,1.130,1.460,41440.870
2022-11-07 04:29:58,132.314,130.208,131.756,2.537,1.131,1.456,41441.140
2022-11-07 04:39:56,125.945,123.478,125.014,23.356,21.241,22.056,41442.380
2022-11-07 04:49:56,124.229,121.461,124.598,28.795,27.044,22.920,41443.650
2022-11-07 04:59:56,121.891,119.436,120.798,31.945,31.071,30.866,41445.410
2022-11-07 05:09:57,120.993,118.091,120.366,35.511,35.207,32.312,41447.170
2022-11-07 05:19:57,122.276,119.627,120.958,32.959,31.788,31.559,41448.970
2022-11-07 05:29:58,118.494,115.802,117.191,44.350,44.826,42.717,41450.940
2022-11-07 05:39:58,123.282,121.184,122.340,23.376,22.705,22.630,41452.770
2022-11-07 05:49:57,116.526,113.790,115.438,44.124,44.046,42.465,41454.660
2022-11-07 05:59:57,119.844,117.349,119.148,36.893,37.299,34.778,41456.520
2022-11-07 06:09:58,120.222,117.715,119.526,41.564,41.358,37.848,41458.820
2022-11-07 06:19:58,118.050,115.353,116.991,42.050,42.050,37.750,41460.930
2022-11-07 06:29:59,120.516,117.999,119.568,35.569,34.631,31.330,41463.030
2022-11-07 06:39:58,119.225,116.627,117.643,37.510,37.643,33.390,41464.890
2022-11-07 06:48:58,117.395,114.498,116.045,45.234,46.271,41.217,41466.660
2022-11-07 06:48:58,117.395,114.498,116.045,45.234,46.271,41.217,41466.660
2022-11-07 07:09:58,132.895,130.302,132.622,32.005,32.076,29.676,41468.680
2022-11-07 07:19:57,132.432,129.954,132.332,31.049,30.576,29.724,41470.740
2022-11-07 07:29:57,132.610,130.622,131.997,29.064,27.759,29.397,41472.490
2022-11-07 07:39:57,132.920,131.509,132.684,21.407,20.571,21.999,41473.780
2022-11-07 07:49:58,131.107,128.253,131.307,38.494,37.865,34.338,41475.360
2022-11-07 07:59:58,134.382,132.395,133.788,21.654,20.357,21.847,41476.840
2022-11-07 08:09:58,133.715,131.706,132.769,21.824,20.587,21.799,41478.130
2022-11-07 08:19:58,135.931,134.111,135.232,21.488,20.358,21.680,41479.410
2022-11-07 08:29:58,134.116,131.464,133.909,38.477,38.488,34.118,41480.820
2022-11-07 08:39:59,137.544,135.660,136.891,21.450,20.212,21.671,41482.180
2022-11-07 08:49:59,135.647,133.487,134.979,21.740,20.189,21.855,41483.660
2022-11-07 08:59:58,132.978,130.810,132.423,33.233,33.696,33.607,41485.110
2022-11-07 09:09:59,133.147,130.927,132.645,21.800,20.143,21.951,41486.520
2022-11-07 09:19:59,136.769,134.681,135.944,1.617,0.167,1.494,41487.500
2022-11-07 09:29:59,134.975,132.093,133.339,22.262,20.338,21.497,41488.020
2022-11-07 09:39:59,136.368,134.096,134.332,21.884,20.669,21.061,41489.300
2022-11-07 09:49:59,133.520,131.170,132.073,26.749,26.234,21.464,41490.600
2022-11-07 09:59:59,136.572,134.368,134.723,21.808,20.598,21.130,41491.880
2022-11-07 10:09:59,136.409,134.298,135.345,23.084,22.183,21.540,41493.200
2022-11-07 10:19:59,135.154,132.750,133.933,21.886,20.237,21.519,41494.760
2022-11-07 10:29:50,133.440,131.657,132.329,21.638,20.549,21.516,41496.020
2022-11-07 10:39:59,134.974,133.159,134.096,21.628,20.442,21.651,41497.300
2022-11-07 10:49:59,137.514,134.993,136.713,21.798,23.728,19.998,41497.750
2022-11-07 10:59:50,138.134,136.232,138.547,5.626,5.223,1.512,41498.290
2022-11-07 11:09:51,137.948,136.211,137.791,1.627,0.161,1.508,41498.360
2022-11-07 11:19:52,137.820,136.289,137.490,1.624,0.161,1.504,41498.450
2022-11-07 11:29:51,134.395,131.626,133.334,22.439,20.398,22.053,41498.820
2022-11-07 11:39:50,133.571,131.088,132.186,34.399,34.784,33.567,41500.500
2022-11-07 11:49:53,136.777,134.758,135.821,21.564,20.206,21.491,41502.140
2022-11-07 11:59:51,138.467,136.130,138.622,6.248,5.771,1.517,41503.050
2022-11-07 12:09:52,138.322,136.868,137.914,1.633,0.169,1.508,41503.130
2022-11-07 12:19:51,138.488,137.154,138.263,1.633,0.165,1.510,41503.210
2022-11-07 12:29:51,139.139,136.533,138.920,6.045,5.586,1.518,41503.290
2022-11-07 12:39:53,136.173,134.532,135.789,2.738,2.066,1.491,41503.380
2022-11-07 12:49:51,135.366,132.850,134.238,14.918,15.594,12.936,41503.520
2022-11-07 12:59:51,136.545,135.318,136.139,1.613,0.164,1.491,41503.810
2022-11-07 13:09:51,133.354,131.474,133.501,17.966,18.858,13.804,41504.040
2022-11-07 13:19:55,138.936,137.917,138.674,1.736,0.170,1.618,41504.160
2022-11-07 13:29:52,138.123,135.146,138.372,9.545,9.897,1.621,41504.680
2022-11-07 13:39:52,138.250,137.420,138.700,1.736,0.169,1.618,41504.790
2022-11-07 13:49:52,135.596,133.788,135.602,21.482,20.109,22.125,41505.900
2022-11-07 13:59:53,133.108,130.312,132.700,33.913,33.184,34.151,41507.320
2022-11-07 14:09:52,134.694,133.231,134.945,21.317,20.208,22.193,41508.710
2022-11-07 14:19:53,138.151,136.730,138.392,1.631,0.168,1.510,41508.930
2022-11-07 14:29:52,137.461,136.474,138.714,1.626,0.167,1.505,41509.000
2022-11-07 14:39:53,138.461,137.059,138.317,1.628,0.166,1.509,41509.080
2022-11-07 14:49:53,136.381,134.298,135.494,13.380,14.436,13.362,41509.320
2022-11-07 14:59:53,139.382,137.404,139.314,2.809,2.157,1.518,41509.460
2022-11-07 15:09:53,138.307,136.595,137.736,12.396,12.049,13.019,41509.670
2022-11-07 15:19:54,137.292,135.651,136.630,11.163,10.851,11.838,41510.080
2022-11-07 15:29:53,131.798,129.656,131.550,24.079,22.503,24.579,41510.820
2022-11-07 15:39:55,134.185,132.936,133.731,21.289,20.694,21.797,41512.350
2022-11-07 15:49:55,132.055,129.980,131.858,21.720,20.213,22.110,41513.640
2022-11-07 15:59:54,134.551,132.832,134.568,21.431,20.226,22.099,41514.910
2022-11-07 16:09:55,133.409,132.179,134.432,21.186,20.124,22.616,41516.370
2022-11-07 16:19:54,135.353,133.111,135.476,21.558,19.811,22.128,41517.640
2022-11-07 16:29:54,133.065,130.864,133.710,21.630,19.734,22.516,41518.940
2022-11-07 16:39:54,135.349,134.113,136.043,21.040,20.122,22.274,41520.230
2022-11-07 16:49:54,137.653,136.286,139.460,1.633,0.171,1.513,41520.630
2022-11-07 16:59:54,137.911,136.703,139.399,2.590,1.110,1.515,41520.930
2022-11-07 17:09:55,137.575,136.264,139.150,2.588,1.113,1.511,41521.050
2022-11-07 17:19:54,137.206,135.736,138.362,2.583,1.113,1.507,41521.170
2022-11-07 17:29:54,135.525,133.741,137.867,7.060,6.430,1.498,41521.280
2022-11-07 17:39:55,135.796,134.954,137.906,3.613,2.643,1.498,41521.450
2022-11-07 17:49:55,136.380,134.926,137.741,2.574,1.115,1.499,41521.790
2022-11-07 17:59:56,136.911,135.129,137.901,2.579,1.113,1.504,41521.910
2022-11-07 18:09:55,136.725,135.828,138.464,2.579,1.114,1.505,41522.040
2022-11-07 18:19:56,135.291,133.644,137.522,7.419,6.782,1.496,41522.140
2022-11-07 18:29:55,135.714,133.672,136.675,13.840,13.757,14.093,41522.410
2022-11-07 18:39:55,136.149,135.284,137.792,2.573,1.116,1.498,41522.550
2022-11-07 18:49:56,136.641,135.018,138.682,6.436,5.854,1.507,41522.680
2022-11-07 18:59:56,132.735,131.073,134.275,22.460,20.250,23.009,41523.310
2022-11-07 19:09:57,133.669,131.926,134.555,22.351,20.302,22.495,41524.640
2022-11-07 19:19:56,134.278,132.241,134.673,22.485,20.322,22.255,41526.140
2022-11-07 19:29:56,133.709,131.869,134.824,22.323,20.096,22.596,41527.460
2022-11-07 19:39:57,134.370,132.467,135.304,22.399,20.164,22.561,41528.790
2022-11-07 19:49:56,133.175,131.789,134.444,22.194,20.317,22.694,41530.100
2022-11-07 19:59:57,132.764,129.807,132.972,35.963,34.489,34.292,41531.540
2022-11-07 20:09:57,133.701,132.608,135.122,22.035,20.400,22.746,41533.010
2022-11-07 20:19:57,134.479,133.375,135.774,21.998,20.410,22.641,41534.330
2022-11-07 20:29:58,134.191,132.514,134.797,22.359,20.418,22.376,41535.650
2022-11-07 20:39:57,134.474,133.031,134.816,22.220,20.604,22.170,41536.990
2022-11-07 20:49:59,134.280,132.888,135.254,22.213,20.423,22.562,41538.480
2022-11-07 20:59:58,134.746,133.438,135.837,22.069,20.312,22.515,41539.810
2022-11-07 21:09:57,132.961,131.609,133.775,22.249,20.563,22.502,41541.140
2022-11-07 21:19:58,134.762,133.226,135.203,22.230,20.480,22.216,41542.450
2022-11-07 21:29:58,134.856,133.283,136.010,22.221,20.165,22.640,41543.780
2022-11-07 21:39:59,134.647,133.700,135.933,26.487,26.202,22.602,41545.250
2022-11-07 21:49:58,132.667,131.284,133.123,22.294,20.668,22.306,41546.570
2022-11-07 21:59:58,132.554,131.041,133.856,26.584,25.809,22.833,41547.900
2022-11-07 22:09:58,132.550,130.943,132.824,22.430,20.662,22.276,41549.200
2022-11-07 22:19:59,131.095,129.413,131.757,34.784,35.269,34.529,41550.640
2022-11-07 22:29:58,129.322,126.756,128.452,24.496,22.560,22.062,41552.090
2022-11-07 22:39:59,127.933,125.518,127.075,23.187,21.039,22.074,41553.400
2022-11-07 22:49:58,129.440,126.893,128.066,23.218,21.104,21.752,41554.670
2022-11-07 22:59:59,130.550,127.814,129.341,23.238,20.881,21.843,41556.010
2022-11-07 23:09:59,131.249,129.212,130.643,22.712,20.823,21.936,41557.460
2022-11-07 23:19:59,130.611,128.318,129.724,22.987,20.932,21.929,41558.780
2022-11-07 23:29:59,130.864,128.454,130.081,22.963,20.757,21.919,41560.050
2022-11-07 23:39:59,130.417,127.147,130.382,28.444,26.224,22.517,41561.370
2022-11-07 23:49:49,131.408,128.793,130.427,23.104,20.787,21.881,41562.650
2022-11-07 23:59:59,138.119,135.480,137.848,2.569,1.105,1.500,41563.800
2022-11-08 00:09:59,138.147,135.847,137.424,2.565,1.103,1.497,41563.930
2022-11-08 00:19:59,137.262,134.593,136.651,2.561,1.107,1.492,41564.030
2022-11-08 00:29:50,131.372,128.784,130.607,23.107,20.768,22.047,41564.630
2022-11-08 00:39:51,127.563,124.477,126.631,34.915,33.665,33.236,41565.990
2022-11-08 00:49:50,127.200,124.808,127.567,28.223,26.726,22.725,41567.400
2022-11-08 00:59:50,135.967,133.354,135.559,2.556,1.114,1.482,41568.340
2022-11-08 01:09:50,135.537,132.128,134.928,3.259,2.350,1.481,41568.450
2022-11-08 01:19:52,135.090,132.017,134.373,3.614,2.620,1.476,41568.620
2022-11-08 01:29:51,136.027,133.766,135.664,2.556,1.112,1.485,41568.930
2022-11-08 01:39:50,136.097,133.680,135.509,2.550,1.109,1.481,41569.050
2022-11-08 01:49:51,134.842,132.662,134.288,2.544,1.115,1.472,41569.160
2022-11-08 01:59:52,136.619,133.956,135.869,2.554,1.107,1.484,41569.270
2022-11-08 02:09:53,136.072,133.764,135.424,2.552,1.110,1.481,41569.380
2022-11-08 02:19:52,135.159,132.055,134.987,5.796,5.248,1.479,41569.670
2022-11-08 02:29:51,134.640,132.483,133.821,2.540,1.115,1.468,41569.780
2022-11-08 02:39:51,135.307,132.075,134.176,2.549,1.115,1.475,41569.900
2022-11-08 02:49:51,135.142,132.488,134.355,2.550,1.116,1.474,41570.010
2022-11-08 02:59:52,125.064,122.433,124.175,33.893,33.635,32.510,41570.590
2022-11-08 03:09:52,129.812,127.674,129.166,22.859,21.074,21.950,41572.040
2022-11-08 03:19:52,129.721,127.562,129.310,22.887,20.978,22.125,41573.330
2022-11-08 03:29:52,138.022,134.926,137.773,2.571,1.106,1.499,41574.370
2022-11-08 03:39:54,137.874,135.214,138.228,2.569,1.106,1.499,41574.490
2022-11-08 03:49:52,135.119,131.916,135.046,13.935,13.210,13.255,41574.770
2022-11-08 03:59:53,138.805,135.889,138.719,2.575,1.101,1.506,41574.900
2022-11-08 04:09:53,137.899,134.612,138.159,3.640,2.667,1.500,41575.020
2022-11-08 04:19:54,138.548,135.013,138.579,3.657,2.673,1.506,41575.200
2022-11-08 04:29:53,138.235,135.415,138.450,2.569,1.104,1.502,41575.330
2022-11-08 04:39:53,137.763,134.982,137.788,2.567,1.104,1.499,41575.630
2022-11-08 04:49:53,132.077,129.673,132.260,22.725,20.446,22.253,41576.660
2022-11-08 04:59:54,129.554,126.531,130.587,28.238,26.128,23.156,41577.960
2022-11-08 05:09:54,129.152,126.569,128.855,31.095,29.676,30.649,41579.780
2022-11-08 05:19:53,127.021,124.376,126.190,32.139,30.884,31.247,41581.580
2022-11-08 05:29:53,123.675,120.786,123.140,44.020,43.749,43.137,41583.730
2022-11-08 05:39:54,126.949,123.974,126.109,30.765,28.936,29.543,41585.900
2022-11-08 05:49:54,127.914,125.260,127.280,32.013,30.382,31.187,41587.680
2022-11-08 05:59:54,124.065,121.302,123.295,42.669,42.570,41.589,41589.510
2022-11-08 06:09:54,127.289,123.766,126.442,33.861,33.056,31.166,41591.560
2022-11-08 06:19:54,121.566,118.211,120.565,47.092,47.525,43.481,41593.640
2022-11-08 06:29:55,121.783,118.429,120.563,46.070,47.261,43.423,41595.610
2022-11-08 06:39:54,125.709,122.337,124.031,34.913,35.243,32.567,41597.900
2022-11-08 06:49:54,125.047,121.452,123.633,34.843,34.793,31.039,41599.790
2022-11-08 06:59:54,124.247,120.912,123.226,43.882,41.801,39.821,41601.780
2022-11-08 07:09:54,122.378,119.175,120.856,46.013,44.434,41.155,41604.090
2022-11-08 07:19:56,123.010,119.660,121.549,40.911,39.557,36.448,41606.100
2022-11-08 07:29:55,131.352,129.551,132.333,32.314,32.139,32.041,41608.000
2022-11-08 07:39:55,131.681,130.692,132.692,31.957,33.880,34.979,41609.470
2022-11-08 07:49:55,132.154,130.760,134.249,26.056,25.508,23.439,41610.880
2022-11-08 07:59:55,131.276,130.325,132.941,21.354,20.238,23.479,41612.330
2022-11-08 08:09:56,133.100,132.553,134.869,21.056,20.285,23.482,41613.640
2022-11-08 08:19:55,132.895,131.507,133.913,21.471,20.143,23.064,41615.110
2022-11-08 08:29:55,133.863,132.530,135.214,21.379,19.962,23.206,41616.410
2022-11-08 08:39:55,133.289,131.688,134.205,21.568,20.046,23.052,41617.700
2022-11-08 08:49:55,132.231,130.744,133.347,32.417,33.209,35.543,41619.200
2022-11-08 08:59:56,133.929,132.962,134.841,21.263,20.316,22.945,41620.500
2022-11-08 09:09:56,132.524,130.733,133.098,33.015,33.489,35.266,41621.860
2022-11-08 09:19:57,133.499,131.548,133.919,21.775,19.969,22.839,41623.290
2022-11-08 09:29:57,134.758,133.037,135.127,21.567,20.023,22.685,41625.040
2022-11-08 09:39:56,133.640,132.148,134.701,21.563,19.989,23.171,41626.340
2022-11-08 09:49:56,134.466,132.418,135.277,28.173,27.515,23.081,41627.660
2022-11-08 09:59:57,134.249,131.758,134.013,23.425,21.713,22.606,41629.020
2022-11-08 10:09:56,134.907,132.967,134.539,21.857,20.253,22.428,41630.340
2022-11-08 10:19:57,133.679,131.333,133.569,22.009,19.916,22.598,41631.640
2022-11-08 10:29:57,133.111,130.812,133.039,22.113,20.043,22.743,41632.940
2022-11-08 10:39:57,132.840,130.436,132.852,22.097,19.895,22.722,41634.250
2022-11-08 10:49:58,137.420,135.242,137.006,1.949,0.169,1.832,41634.790
2022-11-08 10:59:58,133.665,130.957,133.911,9.997,10.256,9.802,41635.060
2022-11-08 11:09:59,136.645,134.655,136.896,1.618,0.165,1.499,41635.460
2022-11-08 11:19:57,136.130,133.781,136.832,1.619,0.165,1.499,41635.550
2022-11-08 11:29:58,133.235,130.274,133.142,22.497,19.993,22.659,41635.910
2022-11-08 11:39:58,133.882,131.765,133.698,21.736,20.134,22.122,41637.200
2022-11-08 11:49:59,135.090,131.670,134.540,27.220,25.479,22.112,41638.480
2022-11-08 11:59:58,137.918,134.654,136.396,1.624,0.168,1.501,41639.390
2022-11-08 12:09:58,138.656,136.346,138.686,6.724,6.213,1.517,41639.670
2022-11-08 12:19:59,138.946,136.979,138.512,1.635,0.165,1.515,41639.750
2022-11-08 12:29:59,138.838,135.918,137.918,2.805,2.133,1.512,41639.860
2022-11-08 12:39:58,138.104,135.805,137.156,2.780,2.104,1.506,41639.990
2022-11-08 12:49:59,135.467,132.671,135.042,19.634,19.607,13.802,41640.160
2022-11-08 12:59:58,137.154,134.875,136.185,1.614,0.163,1.496,41640.350
2022-11-08 13:09:59,135.726,133.940,135.519,1.606,0.165,1.486,41640.440
2022-11-08 13:19:59,136.325,134.313,136.565,6.634,6.144,1.494,41640.720
2022-11-08 13:29:59,135.524,132.746,134.669,13.554,13.945,13.483,41641.220
2022-11-08 13:39:59,135.377,132.238,135.481,20.539,22.620,14.235,41641.510
2022-11-08 13:49:59,134.513,132.792,134.785,21.530,20.182,22.339,41642.820
2022-11-08 13:59:59,135.847,133.790,135.685,21.612,20.090,22.055,41644.120
2022-11-08 14:09:49,134.519,132.911,134.371,21.494,20.389,22.046,41645.380
2022-11-08 14:19:50,138.744,137.242,138.521,1.631,0.166,1.510,41645.590
2022-11-08 14:29:59,137.659,136.018,137.656,1.624,0.171,1.502,41645.660
2022-11-08 14:39:50,136.998,135.337,136.604,1.616,0.169,1.495,41645.730
2022-11-08 14:49:50,138.028,135.625,137.813,2.780,2.100,1.508,41646.060
2022-11-08 14:59:52,137.813,135.711,137.672,1.628,0.168,1.507,41646.200
2022-11-08 15:09:51,136.957,134.989,136.516,11.241,10.812,12.038,41646.560
2022-11-08 15:19:51,136.035,134.405,136.124,1.610,0.168,1.490,41646.860
2022-11-08 15:29:50,130.704,127.990,130.378,33.922,33.397,34.118,41647.700
2022-11-08 15:39:50,135.140,134.243,134.896,21.103,20.809,21.818,41649.040
2022-11-08 15:49:50,135.024,133.696,135.244,21.259,20.285,22.172,41650.310
2022-11-08 15:59:51,131.940,129.898,131.967,32.878,33.324,34.033,41651.630
2022-11-08 16:09:53,135.210,133.889,135.376,21.213,20.294,22.086,41653.060
2022-11-08 16:19:51,136.017,134.639,135.817,21.265,20.425,21.909,41654.360
2022-11-08 16:29:52,135.381,133.230,135.135,21.690,20.108,22.054,41655.640
2022-11-08 16:39:52,134.684,133.562,135.036,21.089,20.337,22.159,41656.930
2022-11-08 16:49:52,137.398,135.602,138.232,1.628,0.170,1.507,41657.330
2022-11-08 16:59:52,138.071,136.138,138.959,1.634,0.170,1.512,41657.600
2022-11-08 17:09:53,137.537,136.664,139.617,2.760,2.088,1.513,41657.720
2022-11-08 17:19:52,135.388,133.895,136.436,2.571,1.119,1.491,41657.880
2022-11-08 17:29:52,134.570,133.061,136.192,2.573,1.128,1.488,41658.000
2022-11-08 17:39:52,135.186,132.629,136.634,19.049,18.329,14.193,41658.160
2022-11-08 17:49:53,137.169,135.677,138.648,2.581,1.113,1.508,41658.430
2022-11-08 17:59:53,138.335,136.863,139.241,2.586,1.107,1.514,41658.550
2022-11-08 18:09:52,137.890,137.313,139.410,2.582,1.104,1.514,41658.670
2022-11-08 18:19:52,137.690,136.757,138.927,2.581,1.107,1.510,41658.780
2022-11-08 18:29:52,137.905,136.358,139.332,2.589,1.107,1.519,41659.090
2022-11-08 18:39:53,138.079,136.872,139.735,2.583,1.106,1.516,41659.200
2022-11-08 18:49:53,135.383,135.057,138.113,2.571,1.117,1.499,41659.320
2022-11-08 18:59:53,133.083,131.252,135.020,27.509,26.222,23.231,41659.960
2022-11-08 19:09:53,133.450,131.964,134.597,22.187,20.375,22.551,41661.290
2022-11-08 19:19:54,133.417,131.721,134.245,22.318,20.390,22.429,41662.800
2022-11-08 19:29:53,133.980,132.287,136.461,26.994,25.692,23.310,41664.110
2022-11-08 19:39:54,134.294,132.645,135.165,23.575,22.187,22.463,41665.460
2022-11-08 19:49:54,133.466,131.657,134.406,23.691,22.037,22.564,41666.830
2022-11-08 19:59:55,134.737,133.523,135.697,22.066,20.534,22.452,41668.160
2022-11-08 20:09:54,133.658,132.481,134.735,22.103,20.577,22.579,41669.670
2022-11-08 20:19:54,134.262,133.141,135.461,22.012,20.461,22.578,41670.990
2022-11-08 20:29:56,134.400,133.127,135.700,22.124,20.363,22.684,41672.320
2022-11-08 20:39:55,134.748,133.357,135.407,22.193,20.552,22.339,41673.630
2022-11-08 20:49:54,133.219,131.322,133.725,33.255,33.406,34.088,41675.000
2022-11-08 20:59:54,132.692,131.157,132.935,22.355,20.721,22.164,41676.460
2022-11-08 21:09:54,132.383,130.965,132.678,22.337,20.796,22.209,41677.780
2022-11-08 21:19:54,131.799,130.328,132.471,22.354,20.580,22.436,41679.090
2022-11-08 21:29:54,131.453,129.975,132.212,22.367,20.555,22.506,41680.410
2022-11-08 21:39:56,131.335,129.533,131.268,33.599,34.140,33.762,41681.800
2022-11-08 21:49:57,133.651,132.370,133.833,22.323,20.888,22.205,41683.230
2022-11-08 21:59:55,133.407,131.841,133.881,22.414,20.640,22.398,41684.540
2022-11-08 22:09:55,134.504,133.141,135.487,23.427,22.233,22.498,41685.920
2022-11-08 22:19:57,134.311,133.001,134.972,22.195,20.590,22.383,41687.280
2022-11-08 22:29:55,126.694,123.399,126.677,40.085,38.522,34.052,41688.720
2022-11-08 22:39:57,130.127,127.944,129.179,22.890,21.021,21.819,41690.070
2022-11-08 22:49:57,130.607,128.433,129.487,22.929,21.163,21.767,41691.370
2022-11-08 22:59:56,131.256,129.286,130.487,22.772,21.103,21.883,41692.670
2022-11-08 23:09:58,131.245,128.594,130.558,23.105,20.770,22.054,41693.970
2022-11-08 23:19:56,131.101,128.492,130.286,22.967,20.723,21.836,41695.450
2022-11-08 23:29:57,132.326,129.726,131.628,22.978,20.718,21.937,41696.760
2022-11-08 23:39:56,132.468,130.108,131.760,22.864,20.809,21.910,41698.070
2022-11-08 23:49:56,131.991,130.029,131.519,22.671,20.893,21.988,41699.370
2022-11-08 23:59:58,130.089,127.634,130.609,27.684,26.186,22.637,41700.680
2022-11-09 00:09:56,129.986,127.441,129.317,23.057,20.765,22.036,41702.160
2022-11-09 00:19:57,130.901,128.126,130.120,23.137,20.679,21.996,41703.450
2022-11-09 00:29:57,129.034,126.719,128.447,23.061,20.972,22.144,41704.770
2022-11-09 00:39:57,130.934,128.585,130.337,22.921,20.832,22.003,41706.060
2022-11-09 00:49:58,130.831,128.924,130.386,22.717,21.027,22.038,41707.360
2022-11-09 00:59:57,136.208,133.064,136.089,3.625,2.641,1.487,41708.460
2022-11-09 01:09:57,136.650,134.120,136.792,3.632,2.651,1.490,41708.630
2022-11-09 01:19:58,136.685,134.596,136.578,2.557,1.110,1.487,41708.740
2022-11-09 01:29:57,135.386,133.124,134.831,2.547,1.112,1.478,41708.860
2022-11-09 01:39:58,136.627,133.941,135.972,2.555,1.110,1.484,41708.970
2022-11-09 01:49:58,136.043,133.954,135.644,2.549,1.110,1.481,41709.250
2022-11-09 01:59:59,134.305,132.191,134.030,2.543,1.118,1.470,41709.370
2022-11-09 02:09:59,133.908,131.716,133.358,2.537,1.120,1.464,41709.470
2022-11-09 02:19:59,134.493,132.010,133.759,2.540,1.118,1.468,41709.580
2022-11-09 02:29:59,135.597,133.203,135.221,2.548,1.111,1.478,41709.700
2022-11-09 02:39:58,135.454,133.348,135.387,2.549,1.112,1.477,41710.000
2022-11-09 02:49:59,135.055,132.775,134.727,2.545,1.113,1.474,41710.100
2022-11-09 02:59:59,128.435,126.499,127.984,22.988,21.390,22.160,41710.700
2022-11-09 03:09:59,130.840,128.528,130.398,22.801,20.872,21.892,41711.990
2022-11-09 03:19:59,129.503,127.513,129.379,22.743,21.024,22.141,41713.290
2022-11-09 03:29:59,137.135,134.925,137.590,2.560,1.106,1.492,41714.490
2022-11-09 03:39:59,137.200,134.406,137.361,2.563,1.106,1.494,41714.600
2022-11-09 03:49:50,137.639,134.709,137.611,2.564,1.105,1.497,41714.710
2022-11-09 03:59:59,137.508,135.141,137.923,2.562,1.105,1.496,41714.830
2022-11-09 04:09:59,133.832,130.647,133.899,15.016,14.385,12.811,41714.990
2022-11-09 04:19:59,136.410,133.266,137.355,6.485,5.874,1.494,41715.310
2022-11-09 04:29:59,137.872,134.600,137.719,2.566,1.106,1.497,41715.430
2022-11-09 04:39:59,136.516,132.607,136.970,6.359,5.764,1.608,41715.710
2022-11-09 04:49:50,130.973,128.477,130.929,22.943,20.607,22.349,41716.730
2022-11-09 04:59:50,130.526,128.178,130.355,22.875,20.736,22.265,41718.040
2022-11-09 05:09:50,136.767,134.103,136.736,2.558,1.936,1.760,41719.090
2022-11-09 05:19:50,134.398,131.738,133.955,10.620,9.340,10.008,41719.790
2022-11-09 05:29:51,134.977,131.630,135.045,11.755,12.118,9.811,41720.440
2022-11-09 05:39:51,123.464,120.173,123.400,46.256,46.251,43.438,41722.320
2022-11-09 05:49:51,130.052,127.020,130.638,27.490,26.743,23.128,41723.480
2022-11-09 05:59:52,127.913,125.624,127.280,31.938,30.915,31.292,41725.410
2022-11-09 06:09:51,127.453,124.759,126.664,39.837,37.881,38.669,41727.240
2022-11-09 06:19:53,126.636,124.200,125.719,39.432,38.236,38.285,41729.630
2022-11-09 06:29:52,127.353,125.055,125.972,31.797,29.986,30.175,41731.650
2022-11-09 06:39:52,128.515,125.431,126.819,32.148,32.212,29.896,41733.510
2022-11-09 06:49:51,120.817,117.826,119.588,48.365,49.232,44.085,41735.370
2022-11-09 06:59:52,124.827,122.139,124.233,38.342,38.096,35.353,41737.340
2022-11-09 07:09:51,126.080,123.627,124.642,32.958,31.980,31.608,41739.310
2022-11-09 07:19:51,125.697,122.936,124.797,32.254,32.053,29.227,41741.130
2022-11-09 07:29:52,132.810,131.294,133.162,29.336,28.141,30.889,41742.990
2022-11-09 07:39:54,132.058,131.508,133.283,25.511,26.078,22.741,41744.660
2022-11-09 07:49:52,132.066,130.715,132.090,32.547,34.295,34.216,41746.020
2022-11-09 07:59:52,132.290,131.059,132.812,21.294,20.249,22.518,41747.390
